,ID,EQValue,Extraversion,Agreeableness,Conscientiousness,Neuroticism,Openness,Innovativeness,RiskTaking,Proactiveness,Need4Achieve,Networking,Hipster,Hacker,Hustler
134,1161100873,4.9064,0.5,0.8,0.5,0.3,0.4,0.6938775510204082,0.19047619047619047,0.21428571428571427,0.3142857142857143,0.6190476190476191,0.5476190476190477,0.673469387755102,0.5238095238095238
135,1161102411,3.57725,0.4,0.5,0.4,0.4,0.3,0.4489795918367347,0.2857142857142857,0.32142857142857145,0.6285714285714286,0.4523809523809524,0.2619047619047619,0.7551020408163265,0.42857142857142855
136,1161102059,3.7560000000000002,0.4,0.5,0.5,0.7,0.4,0.673469387755102,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.5476190476190477,0.47619047619047616,0.5714285714285714,0.5238095238095238
137,1161102523,3.3268,0.4,0.7,0.7,0.6,0.7,0.6122448979591837,0.2857142857142857,0.42857142857142855,0.2,0.5,0.40476190476190477,0.5918367346938775,0.47619047619047616
138,1161102438,4.581449999999999,0.5,0.7,0.5,0.5,0.7,0.6938775510204082,0.5714285714285714,0.5,0.42857142857142855,0.5952380952380952,0.6666666666666666,0.7551020408163265,0.7142857142857143
139,1161201500,3.68695,0.5,0.5,0.4,0.8,0.6,0.5714285714285714,0.23809523809523808,0.2857142857142857,0.37142857142857144,0.5476190476190477,0.6190476190476191,0.6122448979591837,0.47619047619047616
140,1161100033,3.74385,0.5,0.7,0.6,0.6,0.5,0.5714285714285714,0.23809523809523808,0.42857142857142855,0.42857142857142855,0.5952380952380952,0.6428571428571429,0.5510204081632653,0.4523809523809524
141,1161101116,3.5858999999999996,0.6,0.7,0.5,0.7,0.4,0.6938775510204082,0.23809523809523808,0.10714285714285714,0.5142857142857142,0.47619047619047616,0.5952380952380952,0.8775510204081632,0.5476190476190477
142,1161102131,4.8149999999999995,0.5,0.7,0.7,0.3,0.8,0.7959183673469388,0.38095238095238093,0.5,0.37142857142857144,0.6904761904761905,0.8095238095238095,0.7551020408163265,0.7857142857142857
143,1161101462,5.60265,0.7,0.5,0.6,0.3,0.6,0.7551020408163265,0.5714285714285714,0.39285714285714285,0.6571428571428571,0.5476190476190477,0.5476190476190477,0.6326530612244898,0.6666666666666666
144,1161201430,4.04085,0.5,0.6,0.5,0.5,0.4,0.5510204081632653,0.3333333333333333,0.5,0.42857142857142855,0.40476190476190477,0.5,0.5102040816326531,0.4523809523809524
145,1161200903,3.45175,0.5,0.6,0.5,0.4,0.6,0.6938775510204082,0.3333333333333333,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.6428571428571429,0.8367346938775511,0.5476190476190477
146,1161101443,6.4777499999999995,0.3,0.5,0.5,0.7,0.5,0.7755102040816326,0.38095238095238093,0.25,0.45714285714285713,0.42857142857142855,0.6428571428571429,0.7346938775510204,0.5
147,1161101507,4.4033999999999995,0.6,0.5,0.7,0.4,0.6,0.8163265306122449,0.47619047619047616,0.5357142857142857,0.37142857142857144,0.6666666666666666,0.8095238095238095,0.7959183673469388,0.6904761904761905
148,1161102262,3.882,0.5,0.6,0.3,0.3,0.6,0.5102040816326531,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.4897959183673469,0.5714285714285714
149,1161102363,5.45425,0.7,0.6,0.6,0.2,0.5,0.9183673469387755,0.23809523809523808,0.7142857142857143,0.6285714285714286,0.7619047619047619,0.8571428571428571,0.9387755102040817,0.8809523809523809
150,1161200510,6.61875,0.5,0.7,0.7,0.7,0.5,0.9591836734693877,0.09523809523809523,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.9523809523809523,0.8367346938775511,0.42857142857142855
151,1161101947,3.09925,0.5,0.8,0.6,0.3,0.6,0.6530612244897959,0.42857142857142855,0.2857142857142857,0.37142857142857144,0.47619047619047616,0.6904761904761905,0.7551020408163265,0.7380952380952381
152,1161302021,4.4737,0.5,0.6,0.4,0.5,0.4,0.6938775510204082,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.6666666666666666,0.6190476190476191,0.7551020408163265,0.6428571428571429
153,1161101557,3.882,0.5,0.5,0.5,0.5,0.5,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.6428571428571429,0.5306122448979592,0.5714285714285714
154,1161102079,4.49865,0.5,0.6,0.7,0.4,0.5,0.8775510204081632,0.38095238095238093,0.6428571428571429,0.2571428571428571,0.5952380952380952,0.9285714285714286,0.8979591836734694,0.6666666666666666
155,1161102140,2.545,0.5,0.7,0.5,0.5,0.6,0.8979591836734694,0.23809523809523808,0.2857142857142857,0.2857142857142857,0.5476190476190477,0.8095238095238095,0.7551020408163265,0.7142857142857143
156,1161102262,3.882,0.5,0.5,0.5,0.5,0.5,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
157,1161102353,4.7170000000000005,0.5,0.8,0.7,0.4,0.5,0.7959183673469388,0.3333333333333333,0.32142857142857145,0.5142857142857142,0.5238095238095238,0.7857142857142857,0.673469387755102,0.5238095238095238
158,1161102543,4.3893,0.6,0.7,0.7,0.6,0.7,0.6326530612244898,0.5238095238095238,0.4642857142857143,0.4857142857142857,0.5714285714285714,0.6190476190476191,0.6938775510204082,0.6904761904761905
159,1161100871,3.8237,0.5,0.9,0.5,0.4,0.5,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.5238095238095238,0.5,0.4897959183673469,0.7142857142857143
160,1161102294,3.0278,0.1,0.7,0.4,0.6,0.8,0.7755102040816326,0.38095238095238093,0.2857142857142857,0.2857142857142857,0.35714285714285715,0.8333333333333334,0.7142857142857143,0.35714285714285715
161,1161101524,4.023899999999999,0.6,0.8,0.6,0.3,0.6,0.7551020408163265,0.6190476190476191,0.6785714285714286,0.6285714285714286,0.42857142857142855,0.5714285714285714,0.6530612244897959,0.6190476190476191
162,1161102437,3.9659,0.5,0.6,0.7,0.5,0.4,0.8367346938775511,0.23809523809523808,0.35714285714285715,0.3142857142857143,0.5238095238095238,0.8095238095238095,0.5102040816326531,0.6666666666666666
163,1161102458,4.1846,0.3,0.5,0.6,0.6,0.4,0.7755102040816326,0.2857142857142857,0.32142857142857145,0.2571428571428571,0.5952380952380952,0.6666666666666666,0.7142857142857143,0.5476190476190477
164,1161102212,3.5515000000000003,0.6,0.6,0.8,0.5,0.5,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.4857142857142857,0.35714285714285715,0.6666666666666666,0.7142857142857143,0.5714285714285714
165,1161100739,6.00915,0.6,0.9,0.6,0.5,0.5,0.9183673469387755,0.38095238095238093,0.35714285714285715,0.4,0.9285714285714286,0.7857142857142857,0.9387755102040817,0.8095238095238095
166,1161102092,6.679250000000001,0.9,0.9,0.9,0.4,0.5,1.0,0.8095238095238095,0.5714285714285714,0.5428571428571428,0.5238095238095238,0.9285714285714286,0.7755102040816326,0.8571428571428571
167,116112327,3.6212999999999997,0.5,0.6,0.4,0.8,0.5,0.5714285714285714,0.047619047619047616,0.21428571428571427,0.2,0.6428571428571429,0.5238095238095238,0.673469387755102,0.47619047619047616
168,1161102284,4.09385,0.6,0.8,0.6,0.6,0.4,0.673469387755102,0.14285714285714285,0.32142857142857145,0.45714285714285713,0.5,0.7619047619047619,0.5102040816326531,0.5714285714285714
169,1161202423,4.23605,0.8,0.6,0.7,0.5,0.4,0.6530612244897959,0.38095238095238093,0.5,0.5142857142857142,0.6190476190476191,0.7380952380952381,0.6326530612244898,0.6190476190476191
170,1161102081,4.875,0.6,0.8,0.8,0.4,0.4,0.6938775510204082,0.047619047619047616,0.32142857142857145,0.2,0.5952380952380952,0.7619047619047619,0.673469387755102,0.6666666666666666
171,1161102331,3.761,0.5,0.7,0.4,0.6,0.5,0.5102040816326531,0.3333333333333333,0.35714285714285715,0.4,0.42857142857142855,0.5952380952380952,0.6122448979591837,0.5
172,1161100968,3.75225,0.5,0.7,0.6,0.4,0.6,0.6122448979591837,0.19047619047619047,0.39285714285714285,0.42857142857142855,0.6666666666666666,0.6190476190476191,0.673469387755102,0.5476190476190477
173,1161300548,5.453199999999999,0.3,0.3,0.8,0.3,0.9,0.9387755102040817,0.7619047619047619,0.7857142857142857,0.8285714285714286,0.35714285714285715,0.6904761904761905,0.8979591836734694,0.6666666666666666
174,1151104799,5.557049999999999,0.8,0.6,0.7,0.2,0.6,0.7346938775510204,0.5714285714285714,0.6785714285714286,0.6285714285714286,0.6666666666666666,0.6428571428571429,0.7959183673469388,0.8809523809523809
175,1161100906,3.882,0.5,0.6,0.5,0.5,0.5,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5952380952380952
176,1161201553,3.6260000000000003,0.4,0.6,0.6,0.7,0.7,0.6122448979591837,0.38095238095238093,0.35714285714285715,0.5428571428571428,0.2857142857142857,0.35714285714285715,0.6122448979591837,0.30952380952380953
177,1161101950,5.83625,0.5,0.6,0.6,0.3,0.5,0.7551020408163265,0.42857142857142855,0.4642857142857143,0.2857142857142857,0.6904761904761905,0.7142857142857143,0.7755102040816326,0.7142857142857143
178,1161200038,5.58,0.8,0.9,0.9,0.2,0.2,0.7551020408163265,0.0,0.21428571428571427,0.5142857142857142,0.16666666666666666,0.2619047619047619,0.7142857142857143,0.5952380952380952
179,1161100669,3.9050000000000002,0.4,0.6,0.8,0.5,0.6,0.6326530612244898,0.14285714285714285,0.32142857142857145,0.34285714285714286,0.6666666666666666,0.7619047619047619,0.6122448979591837,0.5
180,1161100668,4.496,0.4,0.8,0.4,0.8,0.7,0.8571428571428571,0.09523809523809523,0.25,0.5428571428571428,0.7619047619047619,0.7857142857142857,0.6326530612244898,0.5238095238095238
181,1161100029,5.413,0.6,0.7,0.7,0.4,0.5,0.8571428571428571,0.09523809523809523,0.35714285714285715,0.4857142857142857,0.5476190476190477,0.9285714285714286,0.6938775510204082,0.7619047619047619
182,1161301890,3.8215000000000003,0.6,0.7,0.5,0.4,0.4,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.6666666666666666,0.5306122448979592,0.5714285714285714
183,1161102203,3.371,0.4,0.6,0.4,0.8,0.4,0.5102040816326531,0.47619047619047616,0.10714285714285714,0.4,0.21428571428571427,0.6904761904761905,0.4489795918367347,0.42857142857142855
184,1161201054,4.10605,0.6,0.6,0.4,0.7,0.5,0.5510204081632653,0.3333333333333333,0.21428571428571427,0.4857142857142857,0.5476190476190477,0.5952380952380952,0.5306122448979592,0.5714285714285714
185,1161300028,6.10575,0.9,0.5,0.5,0.3,0.4,0.8367346938775511,0.38095238095238093,0.8571428571428571,0.8571428571428571,0.9523809523809523,0.9523809523809523,0.6530612244897959,1.0
186,1161101891,6.067500000000001,0.4,0.9,0.9,0.5,0.6,0.6530612244897959,0.42857142857142855,0.7857142857142857,0.6571428571428571,0.6428571428571429,0.38095238095238093,0.7551020408163265,0.5238095238095238
187,1161301503,3.62195,0.4,0.7,0.6,0.5,0.5,0.5510204081632653,0.2857142857142857,0.2857142857142857,0.3142857142857143,0.42857142857142855,0.4523809523809524,0.6938775510204082,0.42857142857142855
188,1161102307,6.0886000000000005,0.5,0.7,0.6,0.5,0.5,0.8367346938775511,0.23809523809523808,0.2857142857142857,0.34285714285714286,0.8809523809523809,0.7857142857142857,0.8979591836734694,0.8095238095238095
189,1161300758,6.577250000000001,0.7,0.7,0.4,0.5,0.7,0.5918367346938775,0.38095238095238093,0.6071428571428571,0.42857142857142855,0.8571428571428571,0.5714285714285714,0.6530612244897959,0.8095238095238095
190,1161202099,3.4360000000000004,0.4,0.7,0.7,0.4,0.6,0.5918367346938775,0.2857142857142857,0.25,0.37142857142857144,0.35714285714285715,0.6428571428571429,0.7551020408163265,0.4523809523809524
191,1161102346,4.7694,0.5,0.6,0.7,0.6,0.6,0.673469387755102,0.23809523809523808,0.35714285714285715,0.5142857142857142,0.5952380952380952,0.8333333333333334,0.7959183673469388,0.8095238095238095
192,1161102410,6.0275,0.6,0.6,0.7,0.4,0.5,0.8571428571428571,0.2857142857142857,0.42857142857142855,0.5428571428571428,0.8571428571428571,0.9285714285714286,0.7346938775510204,0.8095238095238095
193,1161100198,3.3465000000000003,0.6,0.6,0.5,0.4,0.5,0.4897959183673469,0.42857142857142855,0.39285714285714285,0.5142857142857142,0.6428571428571429,0.4523809523809524,0.40816326530612246,0.5952380952380952
194,1161300958,4.1762,0.4,0.9,0.4,0.5,0.6,0.7959183673469388,0.047619047619047616,0.17857142857142858,0.4,0.8809523809523809,0.6666666666666666,0.8979591836734694,0.6666666666666666
195,1161102391,4.007,0.6,0.5,0.7,0.6,0.6,0.7142857142857143,0.5714285714285714,0.75,0.7714285714285715,0.6190476190476191,0.6666666666666666,0.5918367346938775,0.7619047619047619
196,1161102083,2.7208499999999995,0.5,0.7,0.4,0.5,0.5,0.8163265306122449,0.23809523809523808,0.21428571428571427,0.42857142857142855,0.47619047619047616,0.6190476190476191,0.5918367346938775,0.5476190476190477
197,1161100734,3.9162500000000002,0.5,0.7,0.5,0.6,0.7,0.5918367346938775,0.2857142857142857,0.17857142857142858,0.34285714285714286,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6190476190476191
198,1161200930,3.8495,0.6,0.8,0.4,0.2,0.7,0.5510204081632653,0.3333333333333333,0.39285714285714285,0.42857142857142855,0.5714285714285714,0.6190476190476191,0.6530612244897959,0.6428571428571429
199,1161200762,4.3035,0.6,0.6,0.5,0.5,0.5,0.5510204081632653,0.14285714285714285,0.25,0.42857142857142855,0.5952380952380952,0.40476190476190477,0.5714285714285714,0.5476190476190477
200,1161300122,1.4499,0.4,0.6,0.4,0.5,0.7,0.5102040816326531,0.09523809523809523,0.07142857142857142,0.4857142857142857,0.2619047619047619,0.7142857142857143,0.673469387755102,0.40476190476190477
201,1161100346,3.8712999999999997,0.6,0.6,0.6,0.6,0.8,0.5714285714285714,0.23809523809523808,0.42857142857142855,0.45714285714285713,0.5952380952380952,0.5952380952380952,0.4489795918367347,0.5476190476190477
202,1161200512,3.5343999999999998,0.4,0.7,0.6,0.5,0.6,0.4897959183673469,0.6190476190476191,0.32142857142857145,0.42857142857142855,0.5238095238095238,0.5476190476190477,0.3469387755102041,0.47619047619047616
203,1161200646,2.4495,0.5,0.6,0.6,0.5,0.5,0.4489795918367347,0.5238095238095238,0.5714285714285714,0.6285714285714286,0.42857142857142855,0.47619047619047616,0.46938775510204084,0.47619047619047616
204,1161101812,3.3678000000000003,0.6,0.7,0.7,0.5,0.5,0.4897959183673469,0.6190476190476191,0.4642857142857143,0.45714285714285713,0.30952380952380953,0.6666666666666666,0.7346938775510204,0.6428571428571429
205,1161102276,5.1828,0.5,0.6,0.4,0.8,0.8,0.5714285714285714,0.2857142857142857,0.25,0.37142857142857144,0.2857142857142857,0.8095238095238095,0.5102040816326531,0.42857142857142855
206,1161100926,3.9485,0.8,0.7,0.6,0.2,0.5,0.7755102040816326,0.3333333333333333,0.42857142857142855,0.6285714285714286,0.38095238095238093,0.6190476190476191,0.6326530612244898,0.6904761904761905
207,1161101483,2.6815,0.6,0.4,0.5,0.8,0.5,0.7142857142857143,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.7380952380952381,0.5714285714285714,0.5
208,1161101315,5.54685,0.6,0.9,0.8,0.1,0.6,0.7551020408163265,0.47619047619047616,0.39285714285714285,0.34285714285714286,0.6428571428571429,0.6190476190476191,0.673469387755102,0.7619047619047619
209,1161101649,4.0785,0.4,0.7,0.4,0.7,0.6,0.5102040816326531,0.2857142857142857,0.42857142857142855,0.4,0.5714285714285714,0.5714285714285714,0.5102040816326531,0.5238095238095238
210,1161101896,4.425000000000001,0.5,0.9,0.7,0.3,0.6,0.8775510204081632,0.38095238095238093,0.5,0.6,0.5714285714285714,0.9285714285714286,0.8775510204081632,0.7619047619047619
211,1161102258,4.31875,0.5,0.8,0.5,0.3,0.8,0.7551020408163265,0.5238095238095238,0.42857142857142855,0.5142857142857142,0.5476190476190477,0.7380952380952381,0.7142857142857143,0.6904761904761905
212,1161102016,4.58525,0.5,0.6,0.6,0.2,0.6,0.7142857142857143,0.42857142857142855,0.39285714285714285,0.5142857142857142,0.6428571428571429,0.7380952380952381,0.7142857142857143,0.7619047619047619
213,1161201945,6.035,0.4,0.8,0.5,0.5,0.7,0.673469387755102,0.47619047619047616,0.6428571428571429,0.6,0.7380952380952381,0.7142857142857143,0.7551020408163265,0.6190476190476191
214,1161102416,2.8823999999999996,0.4,0.7,0.6,0.8,0.6,0.3673469387755102,0.09523809523809523,0.07142857142857142,0.22857142857142856,0.38095238095238093,0.47619047619047616,0.42857142857142855,0.2857142857142857
215,1161102138,4.88975,0.5,0.7,0.6,0.3,0.5,0.673469387755102,0.38095238095238093,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.7619047619047619,0.6938775510204082,0.7142857142857143
216,1161102215,3.6588000000000003,0.3,0.5,0.5,0.5,0.4,0.5714285714285714,0.14285714285714285,0.35714285714285715,0.4,0.6190476190476191,0.8571428571428571,0.7551020408163265,0.35714285714285715
217,1161102501,5.409249999999999,0.7,0.8,0.7,0.6,0.7,0.7551020408163265,0.0,0.32142857142857145,0.11428571428571428,0.8333333333333334,0.7142857142857143,0.7346938775510204,0.7619047619047619
218,1161102153,4.68815,0.5,0.5,0.4,0.6,0.5,0.6530612244897959,0.2857142857142857,0.25,0.37142857142857144,0.5952380952380952,0.8333333333333334,0.7755102040816326,0.6190476190476191
219,1161102427,3.7384,0.5,0.7,0.7,0.4,0.4,0.5306122448979592,0.3333333333333333,0.4642857142857143,0.6,0.4523809523809524,0.7142857142857143,0.4897959183673469,0.47619047619047616
220,1161102275,3.9140000000000006,0.5,0.4,0.5,0.6,0.6,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.45714285714285713,0.47619047619047616,0.7142857142857143,0.7551020408163265,0.6190476190476191
221,1161102157,3.7058999999999997,0.6,0.6,0.5,0.5,0.4,0.673469387755102,0.2857142857142857,0.32142857142857145,0.42857142857142855,0.5476190476190477,0.5476190476190477,0.673469387755102,0.5952380952380952
222,1161102208,3.9009,0.6,0.6,0.6,0.7,0.5,0.5714285714285714,0.2857142857142857,0.35714285714285715,0.37142857142857144,0.5238095238095238,0.7619047619047619,0.6530612244897959,0.5952380952380952
223,1161100220,3.6702500000000002,0.4,0.6,0.5,0.8,0.5,0.5918367346938775,0.3333333333333333,0.5,0.3142857142857143,0.3333333333333333,0.7380952380952381,0.5510204081632653,0.3333333333333333
224,1161102401,6.0955,0.4,0.6,0.7,0.6,0.5,0.6122448979591837,0.2857142857142857,0.4642857142857143,0.2571428571428571,0.6428571428571429,0.6190476190476191,0.7142857142857143,0.6428571428571429
225,1161102225,5.76875,0.6,0.8,0.8,0.5,0.4,0.7346938775510204,0.2857142857142857,0.5714285714285714,0.8,0.6904761904761905,0.7857142857142857,0.6326530612244898,0.8571428571428571
226,1161101469,4.842700000000001,0.3,0.6,0.4,0.4,0.1,0.7551020408163265,0.047619047619047616,0.35714285714285715,0.42857142857142855,0.4523809523809524,0.7619047619047619,0.6530612244897959,0.47619047619047616
227,1161101469,4.842700000000001,0.3,0.6,0.4,0.4,0.1,0.7551020408163265,0.047619047619047616,0.35714285714285715,0.42857142857142855,0.4523809523809524,0.7619047619047619,0.6530612244897959,0.47619047619047616
228,1161101809,3.8951000000000002,0.5,0.6,0.5,0.7,0.4,0.5510204081632653,0.23809523809523808,0.25,0.2571428571428571,0.5714285714285714,0.8333333333333334,0.5306122448979592,0.5714285714285714
229,1161102204,3.4865,0.3,0.6,0.6,0.6,0.5,0.5102040816326531,0.42857142857142855,0.42857142857142855,0.45714285714285713,0.38095238095238093,0.5,0.4897959183673469,0.42857142857142855
230,1161100944,4.6485,0.7,0.6,0.6,0.8,0.4,0.673469387755102,0.0,0.14285714285714285,0.4,0.4523809523809524,0.8809523809523809,0.7142857142857143,0.6428571428571429
231,1161102217,4.368500000000001,0.9,0.7,0.9,0.4,0.8,1.0,0.14285714285714285,0.17857142857142858,0.5142857142857142,0.7857142857142857,0.7619047619047619,0.7142857142857143,0.8095238095238095
232,1161101885,5.26045,0.5,0.8,0.9,0.7,0.4,0.5510204081632653,0.23809523809523808,0.4642857142857143,0.4,0.7619047619047619,0.7380952380952381,0.6122448979591837,0.5476190476190477
233,1161102047,2.5658499999999997,0.3,0.7,0.7,0.4,0.5,0.6122448979591837,0.6666666666666666,0.35714285714285715,0.4857142857142857,0.19047619047619047,0.7619047619047619,0.6530612244897959,0.47619047619047616
234,1161102047,2.5658499999999997,0.3,0.7,0.7,0.4,0.5,0.6122448979591837,0.6666666666666666,0.35714285714285715,0.4857142857142857,0.19047619047619047,0.7619047619047619,0.6530612244897959,0.47619047619047616
235,1161102055,3.3035,0.7,0.7,0.5,0.4,0.5,0.7142857142857143,0.5238095238095238,0.39285714285714285,0.4857142857142857,0.6666666666666666,0.8095238095238095,0.6938775510204082,0.6428571428571429
236,1161102287,4.0025,0.4,0.8,0.5,0.4,0.6,0.7755102040816326,0.42857142857142855,0.35714285714285715,0.5142857142857142,0.5476190476190477,0.5714285714285714,0.8163265306122449,0.6428571428571429
237,1161102080,4.830499999999999,0.5,0.7,0.8,0.4,0.8,0.8163265306122449,0.38095238095238093,0.5714285714285714,0.6285714285714286,0.6190476190476191,0.7142857142857143,0.7755102040816326,0.7380952380952381
238,1161100037,4.085999999999999,0.7,0.6,0.6,0.5,0.6,0.6530612244897959,0.2857142857142857,0.5357142857142857,0.6571428571428571,0.5714285714285714,0.7619047619047619,0.6530612244897959,0.7142857142857143
239,1161102558,6.1325,0.7,0.8,0.9,0.3,0.5,1.0,0.2857142857142857,0.7857142857142857,0.5714285714285714,0.7142857142857143,0.9047619047619048,0.6530612244897959,0.8809523809523809
240,1161102302,4.620699999999999,0.5,0.7,0.5,0.5,0.6,0.7142857142857143,0.42857142857142855,0.39285714285714285,0.2857142857142857,0.6190476190476191,0.7857142857142857,0.7346938775510204,0.6190476190476191
241,1161202029,4.7829,0.6,0.7,0.7,0.7,0.6,0.6122448979591837,0.14285714285714285,0.42857142857142855,0.5142857142857142,0.5952380952380952,0.6428571428571429,0.7142857142857143,0.6428571428571429
242,1161102449,5.0165,0.5,0.6,0.4,0.5,0.5,0.6938775510204082,0.23809523809523808,0.21428571428571427,0.3142857142857143,0.5,0.7619047619047619,0.673469387755102,0.6428571428571429
243,1161301899,6.891,0.6,0.8,0.8,0.5,0.6,1.0,0.3333333333333333,0.17857142857142858,0.2857142857142857,1.0,1.0,0.8571428571428571,0.6666666666666666
244,1161300287,4.5931999999999995,0.5,0.5,0.5,0.7,0.4,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.22857142857142856,0.19047619047619047,0.5,0.3877551020408163,0.19047619047619047
245,1161102093,5.193,0.3,0.9,0.8,0.3,0.4,0.8979591836734694,0.14285714285714285,0.5,0.45714285714285713,0.6904761904761905,0.7142857142857143,0.8775510204081632,0.7142857142857143
246,1161100533,3.3563,0.4,0.6,0.5,0.7,0.5,0.5510204081632653,0.23809523809523808,0.25,0.37142857142857144,0.40476190476190477,0.6190476190476191,0.6326530612244898,0.4523809523809524
247,1161201122,3.519,0.5,0.5,0.5,0.6,0.5,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5238095238095238,0.5714285714285714,0.5714285714285714
248,1161202222,4.3325,0.5,0.6,0.5,0.6,0.7,0.7755102040816326,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.8571428571428571,0.6938775510204082,0.6190476190476191
249,1161101898,4.9452,0.7,0.5,0.4,0.7,0.7,0.6530612244897959,0.47619047619047616,0.5714285714285714,0.42857142857142855,0.5952380952380952,0.6428571428571429,0.5918367346938775,0.6190476190476191
250,1161102367,5.152200000000001,0.6,0.9,0.6,0.4,0.5,0.7755102040816326,0.38095238095238093,0.6428571428571429,0.4857142857142857,0.6190476190476191,0.7619047619047619,0.6938775510204082,0.7142857142857143
251,1161102187,2.5691,0.5,0.8,0.5,0.6,0.6,0.46938775510204084,0.3333333333333333,0.21428571428571427,0.4,0.47619047619047616,0.38095238095238093,0.46938775510204084,0.42857142857142855
252,1161301404,3.5935,0.5,0.9,0.5,0.5,0.6,0.5714285714285714,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.5476190476190477,0.5238095238095238,0.6122448979591837,0.6428571428571429
253,1161100258,4.0573,0.5,0.6,0.4,0.5,0.5,0.6326530612244898,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.47619047619047616,0.7380952380952381,0.5918367346938775,0.5714285714285714
254,1161102291,4.0955,0.5,0.7,0.7,0.4,0.5,0.7346938775510204,0.14285714285714285,0.39285714285714285,0.34285714285714286,0.7619047619047619,0.5714285714285714,0.6938775510204082,0.7857142857142857
255,1161101065,4.0458,0.5,0.9,0.7,0.5,0.5,0.6122448979591837,0.14285714285714285,0.39285714285714285,0.4857142857142857,0.5714285714285714,0.7857142857142857,0.673469387755102,0.5238095238095238
256,1161102009,4.461950000000001,0.7,0.9,0.9,0.6,0.8,0.8367346938775511,0.2857142857142857,0.35714285714285715,0.14285714285714285,0.6428571428571429,0.2857142857142857,0.6530612244897959,0.6666666666666666
257,1161101673,4.443,0.5,0.7,0.3,0.6,0.4,0.2857142857142857,0.42857142857142855,0.32142857142857145,0.37142857142857144,0.4523809523809524,0.42857142857142855,0.3673469387755102,0.40476190476190477
258,1161300214,5.29275,0.6,0.9,0.7,0.4,0.5,0.42857142857142855,0.23809523809523808,0.21428571428571427,0.2571428571428571,0.5714285714285714,0.6190476190476191,0.6938775510204082,0.5714285714285714
259,1161102145,6.687849999999999,0.5,0.8,0.4,0.5,0.5,0.8979591836734694,0.38095238095238093,0.5357142857142857,0.42857142857142855,0.8571428571428571,0.6904761904761905,0.7142857142857143,0.8809523809523809
260,1161102129,4.251250000000001,0.4,0.5,0.5,0.7,0.5,0.6122448979591837,0.38095238095238093,0.32142857142857145,0.34285714285714286,0.5,0.7142857142857143,0.5714285714285714,0.5476190476190477
261,1161101304,4.6067,0.4,0.6,0.5,0.3,0.5,0.6326530612244898,0.47619047619047616,0.39285714285714285,0.5142857142857142,0.47619047619047616,0.5476190476190477,0.673469387755102,0.47619047619047616
262,1161100832,4.4308,0.2,0.4,0.2,0.8,0.5,0.4897959183673469,0.0,0.0,0.17142857142857143,0.14285714285714285,0.5952380952380952,0.6530612244897959,0.2857142857142857
263,1161100175,4.5128,0.6,0.8,0.9,0.3,0.7,0.5918367346938775,0.047619047619047616,0.4642857142857143,0.5714285714285714,0.6904761904761905,0.5,0.7142857142857143,0.6190476190476191
264,1161102128,4.61845,0.5,0.7,0.7,0.3,0.5,0.6122448979591837,0.42857142857142855,0.39285714285714285,0.6,0.5714285714285714,0.7857142857142857,0.6530612244897959,0.7142857142857143
265,1161102346,4.39255,0.5,0.6,0.6,0.6,0.6,0.7142857142857143,0.3333333333333333,0.32142857142857145,0.5142857142857142,0.5952380952380952,0.8095238095238095,0.7346938775510204,0.6904761904761905
266,1161101061,4.250500000000001,0.7,0.9,0.8,0.4,0.4,0.7551020408163265,0.6190476190476191,0.6428571428571429,0.5142857142857142,0.35714285714285715,0.8333333333333334,0.7142857142857143,0.47619047619047616
267,1161102535,3.004,0.6,0.6,0.6,0.5,0.7,0.5714285714285714,0.2857142857142857,0.4642857142857143,0.5428571428571428,0.5714285714285714,0.5476190476190477,0.7142857142857143,0.5952380952380952
268,1161102322,5.286,0.7,0.9,0.8,0.2,0.5,0.8163265306122449,0.2857142857142857,0.7857142857142857,0.34285714285714286,0.6190476190476191,0.8333333333333334,0.7142857142857143,0.7857142857142857
